URN,Crime.committed,Call.to.police,CSI.visit.starts,CSI.vist.ends,Data.input.begins,Data.input.ends,Van.picks.up.sample,Sample.arrives.at.lab,Sample.prep.begins,Sample.prep.ends,Enter.collect,Exit.Weds.collect,Enter.Weds.DNA.machine,Exit.Friday.collection,Enter.Friday.DNA.machine,Exit.Weds.DNA.machine,Enter.validation.process,Exit.Friday.DNA.machine,Enter.validation.process2,Exit.validation,Enter.ID.database
3163,316125.7064,316125.7064,316125.7064,,,316196.1205,316204.0214,316273.48,316273.48,316291.2497,316825.8081,,,,,316945.8081,316975.5788,,,316987.0445,316987.0445
3164,316180.664,316180.664,316196.1205,,,316278.4088,316278.4088,316398.1551,316398.1551,316416.2609,316825.8081,,,,,316945.8081,316987.0445,,,317006.6768,317006.6768
3165,316222.6723,316222.6723,316278.4088,,,316350.6116,316398.1551,316492.6615,316492.6615,316509.6116,316825.8081,,,,,316945.8081,317006.6768,,,317019.2708,317019.2708
3166,316394.8449,316394.8449,316394.8449,,,316468.321,316492.6615,316600.0323,316600.0323,316617.0154,316825.8081,,,,,316945.8081,317019.2708,,,317032.863,317032.863
3167,316475.445,316475.445,316475.445,,,316558.3492,316600.0323,316694.3273,316694.3273,316711.7385,316825.8081,,,,,316945.8081,317032.863,,,317052.6434,317052.6434
3168,316533.9333,316533.9333,316558.3492,,,316626.3092,316694.3273,316807.6525,316807.6525,316825.8081,316825.8081,,,,,316945.8081,317052.6434,,,317063.0815,317063.0815
3169,316585.9289,316585.9289,316626.3092,,,316699.6467,316807.6525,316870.1828,316870.1828,316887.7594,317308.3625,,,,,317428.3625,317428.3625,,,317441.8382,317441.8382
3170,316636.8794,316636.8794,316699.6467,,,316775.4086,316807.6525,316870.1828,316887.7594,316905.5976,317308.3625,,,,,317428.3625,317441.8382,,,317457.5711,317457.5711
3171,316641.2091,316641.2091,316775.4086,,,316852.0158,316870.1828,316964.0435,316964.0435,316983.5187,317308.3625,,,,,317428.3625,317457.5711,,,317474.0492,317474.0492
3172,316668.1789,316668.1789,316852.0158,,,316920.3871,316964.0435,317071.2515,317071.2515,317089.5437,317308.3625,,,,,317428.3625,317474.0492,,,317484.6174,317484.6174
3173,316878.8936,316878.8936,316920.3871,,,316989.089,317071.2515,317154.5271,317154.5271,317171.2391,317308.3625,,,,,317428.3625,317484.6174,,,317495.3026,317495.3026
3174,316889.7955,316889.7955,316989.089,,,317059.2282,317071.2515,317154.5271,317171.2391,317188.8667,317308.3625,,,,,317428.3625,317495.3026,,,317506.6232,317506.6232
3175,316929.3216,316929.3216,317059.2282,,,317135.1252,317154.5271,317229.0688,317229.0688,317247.3037,317308.3625,,,,,317428.3625,317506.6232,,,317522.48,317522.48
3176,317096.7467,317096.7467,317135.1252,,,317208.3311,317229.0688,317290.9432,317290.9432,317308.3625,317308.3625,,,,,317428.3625,317522.48,,,317535.8468,317535.8468
3177,317121.788,317121.788,317208.3311,,,317286.5584,317290.9432,317361.3043,317361.3043,317376.6179,318113.6524,,,,,318233.6524,318233.6524,,,318251.3589,318251.3589
3178,317202.3404,317202.3404,317286.5584,,,317367.318,317367.318,317438.2847,317438.2847,317455.3673,318113.6524,,,,,318233.6524,318251.3589,,,318270.4599,318270.4599
3179,317247.2386,317247.2386,317367.318,,,317443.125,317443.125,317538.27,317538.27,317554.0977,318113.6524,,,,,318233.6524,318270.4599,,,318286.2343,318286.2343
3180,317314.4964,317314.4964,317443.125,,,317519.4814,317538.27,317646.4979,317646.4979,317663.8728,318113.6524,,,,,318233.6524,318286.2343,,,318302.4987,318302.4987
3181,317658.3647,317658.3647,317658.3647,,,317741.9831,317741.9831,317823.7863,317823.7863,317840.8637,318113.6524,,,,,318233.6524,318302.4987,,,318322.4033,318322.4033
3182,317704.9912,317704.9912,317741.9831,,,317816.4179,317823.7863,317885.2784,317885.2784,317901.2402,318113.6524,,,,,318233.6524,318322.4033,,,318336.8541,318336.8541
3183,317741.9058,317741.9058,317816.4179,,,317889.6341,317889.6341,317978.6858,317978.6858,317994.8713,318113.6524,,,,,318233.6524,318336.8541,,,318350.2294,318350.2294
3184,317816.7685,317816.7685,317889.6341,,,317963.339,317978.6858,318096.3815,318096.3815,318113.6524,318113.6524,,,,,318233.6524,318350.2294,,,318364.0182,318364.0182
3185,318108.9041,318108.9041,318108.9041,,,318179.286,318179.286,318275.7719,318275.7719,318294.3441,318941.9151,,,,,319061.9151,319061.9151,,,319073.3633,319073.3633
3186,318203.6642,318203.6642,318203.6642,,,318276.8723,318276.8723,318346.8767,318346.8767,318362.7842,318941.9151,,,,,319061.9151,319073.3633,,,319086.7319,319086.7319
3187,318226.887,318226.887,318276.8723,,,318348.0697,318348.0697,318467.0721,318467.0721,318482.3313,318941.9151,,,,,319061.9151,319086.7319,,,319098.6523,319098.6523
3188,318264.1147,318264.1147,318348.0697,,,318424.2285,318467.0721,318550.9385,318550.9385,318570.2405,318941.9151,,,,,319061.9151,319098.6523,,,319114.744,319114.744
3189,318295.7076,318295.7076,318424.2285,,,318507.3395,318550.9385,318637.73,318637.73,318654.4526,318941.9151,,,,,319061.9151,319114.744,,,319134.5655,319134.5655
3190,318297.1676,318297.1676,318507.3395,,,318581.7257,318637.73,318723.3378,318723.3378,318738.3849,318941.9151,,,,,319061.9151,319134.5655,,,319148.9706,319148.9706
3191,318497.4296,318497.4296,318581.7257,,,318659.399,318723.3378,318814.8174,318814.8174,318834.7762,318941.9151,,,,,319061.9151,319148.9706,,,319166.2866,319166.2866
3192,318591.3353,318591.3353,318659.399,,,318735.4123,318814.8174,318923.7812,318923.7812,318941.9151,318941.9151,,,,,319061.9151,319166.2866,,,319182.2485,319182.2485
3193,318705.2824,318705.2824,318735.4123,,,318807.8509,318814.8174,318923.7812,318941.9151,318961.1022,319503.7257,,,,,319623.7257,319623.7257,,,319636.4923,319636.4923
3194,318706.4806,318706.4806,318807.8509,,,318880.27,318923.7812,319021.6672,319021.6672,319038.7381,319503.7257,,,,,319623.7257,319636.4923,,,319649.2445,319649.2445
3195,318759.7319,318759.7319,318880.27,,,318955.7111,319021.6672,319111.0392,319111.0392,319130.5204,319503.7257,,,,,319623.7257,319649.2445,,,319664.6758,319664.6758
3196,318777.2752,318777.2752,318955.7111,,,319038.6866,319111.0392,319224.0676,319224.0676,319241.2975,319503.7257,,,,,319623.7257,319664.6758,,,319684.4709,319684.4709
3197,318856.383,318856.383,319038.6866,,,319113.6881,319224.0676,319320.7618,319320.7618,319340.1895,319503.7257,,,,,319623.7257,319684.4709,,,319699.4724,319699.4724
3198,318866.962,318866.962,319113.6881,,,319186.6989,319224.0676,319320.7618,319340.1895,319358.9614,319503.7257,,,,,319623.7257,319699.4724,,,319712.6811,319712.6811
3199,318998.0659,318998.0659,319186.6989,,,319260.4198,319320.7618,319408.9706,319408.9706,319427.9179,319503.7257,,,,,319623.7257,319712.6811,,,319726.4838,319726.4838
3200,319094.3106,319094.3106,319260.4198,,,319328.5338,319408.9706,319487.0005,319487.0005,319503.7257,319503.7257,,,,,319623.7257,319726.4838,,,319736.9686,319736.9686
3201,319197.6324,319197.6324,319328.5338,,,319403.0811,319408.9706,319487.0005,319503.7257,319523.2464,320559.4282,,,,,320679.4282,320679.4282,,,320693.9857,320693.9857
3202,319570.7762,319570.7762,319570.7762,,,319640.7593,319640.7593,319735.7529,319735.7529,319752.0349,320559.4282,,,,,320679.4282,320693.9857,,,320705.2273,320705.2273
3203,319689.5558,319689.5558,319689.5558,,,319763.2913,319763.2913,319830.476,319830.476,319846.9972,320559.4282,,,,,320679.4282,320705.2273,,,320719.0427,320719.0427
3204,319781.3567,319781.3567,319781.3567,,,319853.7171,319853.7171,319914.1283,319914.1283,319932.8369,320559.4282,,,,,320679.4282,320719.0427,,,320731.7514,320731.7514
3205,319849.1004,319849.1004,319853.7171,,,319923.3638,319923.3638,320023.2846,320023.2846,320038.2871,320559.4282,,,,,320679.4282,320731.7514,,,320742.831,320742.831
3206,319935.3398,319935.3398,319935.3398,,,320009.1284,320023.2846,320102.7721,320102.7721,320119.2617,320559.4282,,,,,320679.4282,320742.831,,,320756.693,320756.693
3207,320250.0201,320250.0201,320250.0201,,,320321.2775,320321.2775,320439.3503,320439.3503,320455.7825,320559.4282,,,,,320679.4282,320756.693,,,320768.6507,320768.6507
3208,320298.8655,320298.8655,320321.2775,,,320394.7325,320439.3503,320542.4072,320542.4072,320559.4282,320559.4282,,,,,320679.4282,320768.6507,,,320782.2251,320782.2251
3209,320496.5314,320496.5314,320496.5314,,,320565.851,320565.851,320650.5942,320650.5942,320667.8917,321508.3176,,,,,321628.3176,321628.3176,,,321639.2505,321639.2505
3210,320757.0101,320757.0101,320757.0101,,,320831.5326,320831.5326,320905.9339,320905.9339,320922.3045,321508.3176,,,,,321628.3176,321639.2505,,,321653.7845,321653.7845
3211,320875.4053,320875.4053,320875.4053,,,320945.3885,320945.3885,321036.2,321036.2,321052.7724,321508.3176,,,,,321628.3176,321653.7845,,,321665.0261,321665.0261
3212,320943.9552,320943.9552,320945.3885,,,321019.439,321036.2,321134.5966,321134.5966,321154.5261,321508.3176,,,,,321628.3176,321665.0261,,,321679.1217,321679.1217
3213,321089.7142,321089.7142,321089.7142,,,321166.3001,321166.3001,321269.9777,321269.9777,321285.5058,321508.3176,,,,,321628.3176,321679.1217,,,321695.5819,321695.5819
3214,321140.3416,321140.3416,321166.3001,,,321246.475,321269.9777,321330.2494,321330.2494,321349.4698,321508.3176,,,,,321628.3176,321695.5819,,,321714.4178,321714.4178
3215,321219.8653,321219.8653,321246.475,,,321322.9691,321330.2494,321426.501,321426.501,321442.0918,321508.3176,,,,,321628.3176,321714.4178,,,321730.8003,321730.8003
3216,321241.3322,321241.3322,321322.9691,,,321404.7077,321426.501,321493.0306,321493.0306,321508.3176,321508.3176,,,,,321628.3176,321730.8003,,,321750.2685,321750.2685
3217,321243.9688,321243.9688,321404.7077,,,321485.7911,321493.0306,321584.4743,321584.4743,321600.2237,322246.5569,,,,,322366.5569,322366.5569,,,322385.7898,322385.7898
3218,321419.0084,321419.0084,321485.7911,,,321552.1481,321584.4743,321651.2886,321651.2886,321669.3078,322246.5569,,,,,322366.5569,322385.7898,,,322395.8819,322395.8819
3219,321539.8673,321539.8673,321552.1481,,,321632.3164,321651.2886,321719.8528,321719.8528,321735.5093,322246.5569,,,,,322366.5569,322395.8819,,,322414.7147,322414.7147
